0,60,26,64,92,22,44,100,42,16,62,108,58,14,78,112,74,62,42,62,60,62,76,36,28,84,26,12,94,116,90,625
1,62,14,64,114,26,40,96,38,20,64,104,64,18,88,106,88,62,38,62,64,62,88,38,14,86,14,14,114,108,112,1321
2,60,14,62,102,20,36,102,34,16,58,106,56,12,80,110,78,60,36,62,58,62,80,38,14,84,12,12,102,112,100,1043
3,60,20,58,88,22,36,94,38,18,54,96,54,14,70,100,72,58,38,58,54,58,72,32,20,82,20,10,88,102,88,9390
4,70,18,64,86,28,32,106,38,22,48,110,56,20,66,110,74,68,36,66,52,64,70,46,16,90,20,18,82,106,90,140
5,62,24,56,92,30,38,98,42,26,54,100,60,26,72,102,78,60,40,60,58,58,74,46,22,86,24,24,90,104,96,1533
6,72,24,68,94,34,40,108,42,28,56,110,60,24,74,112,78,70,40,70,58,70,76,52,22,92,24,20,92,116,96,1953
7,64,24,62,106,22,44,102,44,16,64,104,64,14,84,108,86,64,44,64,64,62,84,40,24,84,24,12,104,108,106,1970
8,64,14,64,80,18,32,104,30,8,48,112,46,2,64,118,62,64,30,64,48,64,64,36,14,86,14,0,80,118,80,1515
9,68,16,64,106,22,36,112,40,16,58,116,64,12,82,122,86,66,38,66,62,64,84,42,16,94,18,10,104,122,108,2255
10,64,24,62,100,26,42,100,44,22,62,102,62,18,80,108,82,64,44,64,62,62,82,40,24,88,24,16,100,110,100,40
11,56,8,62,94,12,34,104,26,6,54,110,48,4,76,116,68,58,30,60,50,62,72,28,10,88,6,2,98,120,88,738
12,58,18,66,92,28,40,92,34,22,58,102,52,22,78,104,70,60,36,62,56,64,74,40,20,78,16,22,96,106,90,1168
13,72,14,68,112,8,38,122,40,4,62,126,64,6,86,122,90,70,38,70,64,68,88,28,12,104,16,10,110,118,114,1843
14,52,22,68,102,20,48,96,34,14,70,104,54,16,92,112,72,56,42,60,62,64,82,32,26,76,16,18,112,118,92,1236
15,62,22,60,110,26,42,96,46,20,64,100,68,18,86,102,90,62,44,62,66,60,88,42,22,82,24,14,108,104,112,7279
16,64,18,60,94,30,34,98,38,24,54,104,58,22,72,104,76,64,36,62,56,62,74,42,16,88,20,18,90,106,96,3493
17,64,12,64,102,28,34,102,34,22,56,106,58,18,78,112,80,64,34,64,56,64,80,42,10,90,12,12,102,114,104,2068
18,64,18,64,96,30,38,96,38,24,58,104,58,18,78,108,76,64,38,64,58,64,78,44,18,82,18,18,98,110,96,647
19,62,8,60,92,26,28,98,28,26,50,100,50,24,70,100,72,62,28,60,50,60,70,46,8,86,8,22,92,102,92,6194
20,64,12,62,106,26,34,96,36,20,58,104,60,14,82,108,84,62,36,62,58,62,82,38,10,88,12,10,106,112,108,1007
21,64,18,62,88,24,34,104,36,20,52,108,54,18,68,112,72,64,36,64,52,64,70,40,18,90,18,14,86,114,90,3541
22,62,24,62,110,24,44,100,44,20,66,104,66,16,88,108,86,62,44,62,66,62,88,40,24,84,22,14,110,110,108,700
23,62,12,64,118,24,38,100,36,16,66,110,64,12,92,114,90,62,38,62,64,62,92,38,12,88,10,10,118,116,116,217
24,64,24,66,110,34,46,98,44,32,66,102,66,30,88,106,86,66,44,66,66,66,88,50,24,84,22,32,110,108,108,3720
25,58,28,62,112,26,50,98,48,16,72,106,68,14,92,112,88,60,50,60,70,62,90,36,30,84,28,10,114,118,108,206
26,68,12,62,102,30,32,104,36,20,54,112,60,14,76,114,82,66,34,66,56,64,78,48,10,88,12,10,98,114,104,149
27,68,16,64,106,30,38,98,40,22,60,104,64,14,82,108,86,66,40,66,62,64,84,40,16,88,18,10,104,112,108,98
